eisced,eduyrs,hincfel,hinctnta,uemp12m,gincdif,pdwrk,trstplt,trstprt,trstun,stfdem,imueclt,imwbcnt,imbgeco,feethngr,brncntr,ppltrst,nwspol,netusoft,rlgdgr,aesfdrk,health,happy,is_female,agea,domicil,lrscale,gdp_capita,gini_index,unemp_rate,is_populist_voter,cntry_BE,cntry_BG,cntry_CH,cntry_CY,cntry_ES,cntry_FI,cntry_FR,cntry_GB,cntry_GR,cntry_HR,cntry_HU,cntry_IE,cntry_IL,cntry_IS,cntry_IT,cntry_LV,cntry_NL,cntry_NO,cntry_PL,cntry_PT,cntry_RS,cntry_SE,cntry_SI,cntry_SK
6.107,18,1,8,6,2,1,5,7,5.660666666666666,8,5,7,7,2,2,4,120,5,6,2,2,8,0,51,1,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,2,8,6,1,1,3,3,5,3,7,7,7,1,1,7,614,5,0,2,2,7,0,46,4,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12.458,3,3.5673333333333335,6,2,0,2,8,6,7,8,8,8,1,1,2,301,1,2,1,4,2,0,57,1,9,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14.705000000000002,3,4.848999999999999,6,1,1,1,2,6,1,5,5,6,1,1,2,60,5,0,2,2,7,1,24,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,1,9,6,4,1,8,7,9,9,8,8,10,1,1,9,30,5,0,1,2,10,0,55,5,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,1,3.9210000000000003,6,1,0,1,1,2,1,1,0,0,1,1,2,0,1,9,2,3,8,1,74,5,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,1,4,6,4,0,2,0,6,7,10,8,7,1,1,2,120,5,9,2,4,4,1,68,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,4,1,1,5,0,2,2,5,0,5,5,7,1,1,1,120,5,0,4,3,3,0,61,2,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,4,1,1,1,0,0,0,0,0,9,9,8,1,1,5,0,5,5,1,3,8,1,53,3,3.316333333333333,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,1,10,1,2,0,6,5,9,5,10,10,10,2,1,4,180,5,2,1,1,7,0,44,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,1,8,6,2,1,1,1,9,7,8,7,9,1,2,5,30,5,2,2,2,7,1,48,2,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,2,7,6,1,1,3,3,4,4,10,10,10,1,1,6,30,5,0,2,1,8,1,36,2,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,2,4,6,3,0,0,2,5,2,10,10,10,1,1,8,30,5,0,1,1,9,0,63,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,3,6,6,1,1,1,1,6,4,7,7,7,1,1,3,120,5,2,1,3,3,0,25,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,3,6,2,0,0,1,5,4,6,4,4,2,1,1,75,4,5,4,3,5,1,70,3,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,1,8,6,1,1,0,3,0,8,3,3,4,2,1,3,180,5,3,3,2,5,1,52,4,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,3,1,1,2,0,2,3,7,5,10,10,10,2,1,2,60,5,2,4,4,6,1,64,2,1,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1.7506666666666666,3.5656666666666665,6,1.8686666666666667,0,1,1,5,3,8,5,5,1,1,1,60,1,5,2,2,8,1,75,4,5.042666666666667,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,7.763666666666666,6,3,1,7,6,7,7,8,7,6,1,1,7,90,5,0,1,1,9,1,24,3,4.648333333333332,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,2,5.957666666666669,1,1,1,2,3,5,5,8,7,8,1,1,6,30,5,4,2,2,7,0,30,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,3,3.612333333333333,6,1,0,2,5,5,7,7,7,8,1,2,5,130,5,10,2,4,10,0,39,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,1,5.318,6,2,0,5,5,7,2,7,7,7,1,1,5,30,4,5,3,2,8,0,73,3,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,2,1,1,0,1,3,1,3,6,2,4,1,1,2,122,4,2,2,2,4,0,71,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,1,1,6,2,0,7,8,8,7,7,7,7,1,1,7,90,2,0,2,1,7,1,86,4,10,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,1,9,6,2,1,2,2,7,5,7,4,8,1,2,2,30,5,0,1,2,8,1,44,4,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,3,6,1,0,6,4,5,5,5,5,5,1,1,3,240,5,0,4,2,9,1,73,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,2,6,6,3,1,1,3,3,5,3,5,3,1,1,7,0,5,0,2,1,9,0,42,3,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,19,1,7,6,2,1,4,5,7,3,10,8,9,1,1,7,150,5,8,1,2,8,1,43,1,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,1,4,6,3,0,9,8,4,10,7,5,5,1,1,9,60,3,1,1,1,10,0,68,2,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,1,6,1,0,7,10,9,5,10,8,10,1,1,5,180,1,7,3,2,10,0,79,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,3,6,3,0,5,6,6,6,8,7,7,1,1,7,120,1,3,2,2,7,0,75,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,10,6,2,1,0,3,2,6,10,8,7,1,1,5,90,5,6,2,2,10,0,33,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,1,4.907666666666666,6,2,0,5,6,7,7,5,5,4,1,1,7,120,2,6,2,3,4,0,81,1,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,8,2,2,0,4,4,7,5,7,7,7,1,2,4,30,5,2,2,3,8,1,69,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,1,7,6,2,1,4,5,6,3,3,2,3,1.1083333333333334,1,5,30,5,6,2,3,8,0,59,1,6,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,4,5,6,4,0,0,0,0,0,1.3596666666666666,1,0,1,1,1,180,1,0,2,4,10,0,61,3,0,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,3,4,6,1,0,3,3,7,6,5,5,5,1,1,3,30,5,7,3,1,7,1,62,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,1,6,6,2,0,2,3,3,7,8,6,8,1,1,8,90,4,8,2,2,9,0,67,2,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,2,3,2,2,0,4,5,7,2,10,10,10,1,1,9,240,5,6,2,4,9,0,72,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,2,2,6,2,1,2,4,8,7,7,10,7,1,1,7,766,5,0,1,3,5,0,48,4,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,1,8,6,2,1,4,4,6,3,9,7,7,1,1,7,60,5,0,1,2,7,0,32,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,1,5,6,1,1,3,2,4,3,10,10,10,1,1,7,30,5,0,2,1,10,1,33,4,0,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,1,8,6,1,0,1,5,7,0,8,8,10,1,1,3,120,5,0,2,1,9,0,71,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,22,2,7,6,4,1,2,3,6,4,8,8,5,1,1,4,0,5,1,2,2,6,0,31,4,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,2,3,6,1,1,3,2,7,3,5,5,6,1.1083333333333334,1,4,120,4,2,2,2,5,0,43,3,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,2,2,6,3,1,2.9733333333333336,3.4193333333333333,5.276333333333334,5,8,88,8,1,1,6,150,5,0,2,3,7,1,82,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,7,6,2,0,0,1,6,3,8,7,8,1,1,7,10,5,0,2,2,8,0,61,3,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2,10,6,2,1,2,1,1,1,8,8,10,2,1,1,60,5,6,2,1,5,0,37,1,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,4,6,2,0,6,5,4,7,6,6,5,1,1,8,20,5,4,1,1,7,1,68,4,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,2,4.641,6,2,0,2,3,5,3,10,10,8,1,1,5,60,5,0,1,2,7,1,63,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,8,2,1,1,0,0,0,1,10,10,8,1,1,9,90,5,2,1,1,10,0,47,3,0,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,1,8,6,4,1,5,5,2,8,8,8,8,2,2,8,60,5,2,1,2,9,0,72,3,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14,1,8,6,3,1,5,5,5,5,7,5,7,1,1,3,15,5,3,1,2,10,1,35,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,4,3.680666666666666,6,1,0,9,5,5,3,8,9,8,2,2,6,5,5,10,2,2,5,0,36,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,8,6,2,1,6,5,6,5,8,7,8,1,1,7,30,5,0,2,2,7,0,27,2,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,2,5,6,2,1,4,4,5,3,10,10,7,1,1,6,15,5,0,2,2,1,1,36,4,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,1,9,6,1,1,4,4,7,1,10,10,8,1,1,8,60,5,0,1,1,8,0,41,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,2,6.098666666666666,6,1,1,2,2,2,2,0,10,10,1,2,7,182,3,3,2,2,8,1,47,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,6.546,1,1,0,1,4,7,5,10,10,8,1,1,7,60,5,2,2,3,8,1,26,2,0,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,2,5.202999999999999,6,3,1,0,0,4,3,7,4,4.479,2,1,3,15,5,5,4,2,6,1,65,3,5.053,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,6,6,2,1,5,5,5,7,6,5,6,1,1,6,30,5,6,2,2,7,0,61,2,6,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,2,3,2,2,1,1,1,7,10,8,7,7,1,1,3,60,4,10,2,3,4,0,59,2,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,1,3,6,2,1,0,0,4.172666666666666,6,10,10,10,1,1,4,20,5,0,2,2,8,1,60,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.209333333333333,13,1,6.8469999999999995,6,2,1,3,3,3,1,8,5,5,1,1,7,60,5,0,2,2,8,0,42,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18,1,10,6,4,1,5,3,6,2,1,2,5,2,1,6,180,4,9,4,2,4,1,48,3,6,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,3,6,3,0,3,3,6,5,3,3,3,2,1,3,60,5,4,2,2,8,1,75,2,6,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,10,2,1,1,1,2,9,2,8,6,8,1,1,8,120,5,3,1,1,4,0,55,4,2,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,1,7,6,2,0,6,6,8,7,6,6,7,1,1,6,90,4,2,2,1,9,1,82,4,6,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20,2,3,6,2,0,2,2,7,4,8,5,10,1,1,7,686,4,7,2,2,6,0,77,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,3,2,6,3,0,0,0,8,1,9,10,10,1,1,9,1,5,7,1,3,9,0,71,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2,3,6,2.141333333333333,0,0,3,3.168,3,5,2,2,1,1,5,60,1,0,2,4,5,1,85,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,1,5.522,6,2,1,2,2,4.573333333333334,2,5,5,5,1,1,3,67,5,0,2,4,6,1,78,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,10,6,2.5506666666666664,1,4,4,5,1,5,7,5,1,1,8,60,5,0,1,1,8,0,35,2,5.526666666666667,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,2,6,6,1,0,1,1,5,1,9,8,8,1,1,8,10,5,0,3,3,9,1,68,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2,2,6,3,0,4,4,4,5.211666666666668,8,6,5,1.0666666666666667,1,6,90,5,7,3,3,8,1,75,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16,1,2,6,2,1,7,7,4,9,8,8,8,2,2,8,20,5,6,2,2,8,1,47,2,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,1,3,6,2,0,0,5,6,4,10,9,9,1,1,4,60,5,5,2,2,10,1,70,3,1,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,6,2,2,1,7,7,8,7,5,5,8,1,1,5,30,5,5,1,3,8,0,73,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2,5,6,1,1,2,3,5,4,10,10,8,1,1,7,60,5,0,2,1,7,1,27,1,1,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,1,3,6,4,1,0,0,0,2,5,5,5,2,1,5,120,5,6,1,3,9,1,66,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1,6.509999999999999,6,1,0,3,3,7,4,8,7,5,1,1,5,60,5,0,3,2,10,1,53,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,2,7,6,2,0,5,8,5,9,5,8,5,1,1,8,30,5,0,2,2,10,0,81,3,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,3,6,2,0,2,2,7,8,2,7,5,1,1,7,30,5,10,2,4,8,1,77,3,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,2,5.781666666666666,6,4,1,5,5,6,8,5,3,5,1,1,6,360,5,0,1,2,7,0,46,3,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,25,1,6,6,3,0,5,4,7,7,5,6,6,1,1,7,60,5,6,3,2,9,1,72,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14,2,7,6,2,1,5,3,5,5,8,6,7,1,1,6,180,5,7,2,2,7,1,53,3,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,1,10,6,1,1,3,3,8,4,10,10,8,1,2,8,45,5,0,2,2,8,1,50,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,1,4.654999999999999,6,2,0,2,2,6,4,3,5,5,1,1,7,120,4,2,2,2,8,0,80,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,17,2,3,6,1,0,2,4,8,10,6,7,8,1,2,3,0,5,0,1,3,2,0,48,3,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1,2,6,2,1,5,5,5.299333333333334,4,6,5,6,1,1,7,30,4,0,3,3,7,1,71,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,1,7,6,1,1,0,0,6,7,8,7,8,1,1,8,180,5,2,3,3,5,0,79,5,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.857999999999999,2,5,6,1,1,1,2,2.849666666666667,4,0,0,0,2,1,4,0,3,5,4,3,6,0,64,3,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,4,6,2,0,2,5,6,4,5,5,7,1,1,5,0,5,2,2,3,7,1,68,4,4.275666666666667,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,19,1,8.760333333333334,2,2,1,4,4,7,4,9,9,8,1,1,5,180,5,0,1,1,9,0,55,3,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,16,2,6,2,2,1,2,2,2.5193333333333334,2,1,1,1,1,1,8,180,5,0,2,2,6,1,48,2,5.5009999999999994,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17,1,3,2,3,1,5,5,7,8,9,8,7,1,1,8,60,5,6,2,2,9,1,64,3,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14.094666666666667,2,6,6,2,1,0,2,5,1,3,2,1,2,1,5,5,5,4,2,3,5,0,65,4,8,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,2,9,6,4,1,5,5,7,5,7,8,8,1,1,5,10,5,0,1,3,8,0,54,2,5.3806666666666665,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,2,3.983666666666666,6,1,0,0,0,0,2,2,5,4,1,2,1,120,5,3,2,3,8,0,70,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2,2,2,2,0,3,2,1,6,4,2,2,1,1,3,120,3,1,4,4,9,0,74,4,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,2,4,6,1,1,0,0,5,5,9,9,9,1,1,7,840,5,0,1,1,9,0,57,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3.181666666666666,6,3,0,0,0,8,1,5,3,0,2,1,3,90,2,6,3,3,3,1,76,2,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,1,6,6,2,0,6,6,7,5,4,5,4,1,1,5,0,2,6,2,1,10,1,62,2,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2,1,6,2,0,0,2,0,10,8,9,8,1,1,3,15,5,0,1,4,8,0,57,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.700333333333333,12.914333333333333,2,3.7203333333333326,6,3,0,4,4,5.036333333333333,3,5,5,5,2,2,3,60,5,4,1,2,8,1,62.383666666666656,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.056999999999999,2,1,2,2,0,3,4,2,4,0,1,1,2,1,7,120,5,5,2.437333333333333,2,7,1,79,4,5.290333333333333,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,1,3,6,2,0,5,5,4,2,4,5,3,1,1,5,60,4,5,2,1,8,0,71,1,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11.148000000000001,1,4.526,2,3,0,3,3,3,3,3,4,3,1,1,7,0,5,3,3,3,3,0,54,3,3,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,9,2,2,1,1,3,3,5,7,88,6,1,1,3,30,5,0,2,2,7,0,42,2,4,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,17,2,9,6,3,0,0,1,7,1,10,10,10,1,1,5,60,5,6,2,1,10,0,43,3,5,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,2,1,1,2,0,6,7,4,5,5,6,8,1,1,7,360,3,7,4,3,10,1,67,3,7,47158.985486323,35.5,4.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
